Clothing ID,Age,Title,Rating,Division Name
1087,52,Worth it,very satisfied,General
937,39,So many compliments,very satisfied,General
937,33,Great staple sweater!,very satisfied,General
1059,48,Unique and adorable,very satisfied,General
1110,23,The worst,very unsatisfied,General Petite
1059,38,"Fun, casual pant, perfect for summer and early fal",very satisfied,General
1110,24,"Beautiful dress, weird sizing",satisfied,General Petite
873,38,Started out perfect,neutral,General
886,52,,very satisfied,General
1087,36,So beautiful!,very satisfied,General
937,26,Perfect layering sweater,very satisfied,General
1110,35,Runs very small,unsatisfied,General
886,48,Great casual top,very satisfied,General
937,59,Great for travel,neutral,General
886,46,Great neckline & good xl fit,satisfied,General
1137,49,Simple luxury,very satisfied,General
1165,31,"Beautiful print, bad fit",neutral,Initmates
937,29,"Great slouchy sweater, perfect color",very satisfied,General
1110,45,Huge dress,unsatisfied,General
1087,32,,very satisfied,General
1059,40,Love these pants,very satisfied,General
1137,69,The tee i have always been looking for!,very satisfied,General
745,28,The softest leggings,very satisfied,Initmates
937,74,Great fall sweater,satisfied,General
1110,48,Very hip,satisfied,General
1110,35,Still cute despite...,satisfied,General
886,50,,very satisfied,General Petite
937,38,Love,very satisfied,General
886,42,Great color!,very satisfied,General Petite
937,45,Nice surprise,very satisfied,General
937,38,More colorways please =d,very satisfied,General
873,51,Love this top!!,very satisfied,General
937,38,New favorite,very satisfied,General
886,46,Everyday winter t updated,very satisfied,General Petite
873,30,Darling and sophisticated,very satisfied,General
886,45,Adorable t-shirt,very satisfied,General Petite
245,31,Love,very satisfied,Initmates
886,36,Great tee,very satisfied,General Petite
886,49,Casual comfort with style,satisfied,General Petite
1087,39,"Pretty dress, lots of fabric",satisfied,General
937,48,,very satisfied,General
1087,55,Surprisingly heavy,neutral,General
1087,36,Casual and comforable. i love it,very satisfied,General
886,25,Great casual shirt,satisfied,General Petite
1110,47,,very satisfied,General Petite
886,41,Love the neckline,very satisfied,General Petite
1110,38,Amazingly cute but runs huge!,satisfied,General Petite
1165,29,Ok suit,neutral,Initmates
937,34,Perfect for cool summer evenings,very satisfied,General
886,33,,very satisfied,General Petite
1137,66,Too cropped,neutral,General
1087,29,Gorgeous,very satisfied,General
937,44,,very satisfied,General
886,47,,satisfied,General Petite
886,39,Cute tee with fun neckline,satisfied,General Petite
1087,44,Beautiful and unique but didn't work for me,satisfied,General
937,40,Frumpy,neutral,General
937,39,Stinky sweater!,very unsatisfied,General
886,50,Nice spin on an everyday t-shirt,satisfied,General Petite
1137,52,Elegant retro sweater tee,very satisfied,General
886,54,"Beautiful blue, but....",neutral,General Petite
886,34,Just perfect!,very satisfied,General Petite
937,60,"Comfortable, fashionable, throw on over anything",very satisfied,General
937,22,Love it!,very satisfied,General
1087,58,Perfection,very satisfied,General
1087,55,,satisfied,General
1087,62,Perfer beige over pink,neutral,General
1087,43,So very disappointed,unsatisfied,General
886,26,Basic with a twist,very satisfied,General Petite
886,37,Love this shirt!,very satisfied,General Petite
937,32,,neutral,General
245,33,Perfect dress,very satisfied,Initmates
937,43,"Nice, comfy sweater",very satisfied,General
886,44,,very satisfied,General Petite
937,37,Scratchy,neutral,General
937,49,"Cute, but didnt love",neutral,General
1087,34,Great for hot summers,satisfied,General
745,40,Love!!,very satisfied,Initmates
745,42,Finally found nice leggings!,satisfied,Initmates
1087,36,Gorgeous on the hanger but not for me,neutral,General
937,46,Primula cocoon cardi,unsatisfied,General
937,32,Not for me,very unsatisfied,General
1110,24,"Beautiful, runs very large",satisfied,General Petite
1087,44,,satisfied,General
745,33,Super soft and comfortable,very satisfied,Initmates
1087,38,Awful if you have any sort of curves!,unsatisfied,General
1110,42,,very satisfied,General Petite
1110,35,Armholes huge,unsatisfied,General Petite
873,52,Modern take on 1950's vibe,very satisfied,General
895,38,Most beautiful sweater that i own!,very satisfied,General
895,25,Perfect,very satisfied,General
895,56,Imperial garden,very satisfied,General
1072,56,No slip and totally sheer dress,unsatisfied,General
895,23,Amazing,very satisfied,General
945,53,Ordinary for the price,very unsatisfied,General
895,47,Didn't work on my pear shape,neutral,General
850,45,Good basic - but sheer,satisfied,General
945,33,Effortlessly chic!,very satisfied,General
895,56,Don't trust anyone,satisfied,General
805,43,Sheet,neutral,Initmates
850,49,Happyinpdx,very satisfied,General
850,36,Great shirt,satisfied,General
895,58,Couldn't get past the itch factor,neutral,General
1072,35,Stunning! just buy a belt with it.,very satisfied,General
805,66,Runs big,satisfied,Initmates
945,43,If only it looked like the photo.....,very unsatisfied,General
833,42,Not as pretty in person,neutral,General Petite
833,43,Feminine and tts,very satisfied,General Petite
833,54,Beautiful blouse,very satisfied,General Petite
850,36,,very satisfied,General
833,43,Pretty top,satisfied,General Petite
1072,68,"Size down - loose,, flowing material - love it!",very satisfied,General
895,60,Warm and chic,satisfied,General
850,32,Perfect tank to be dressed up or down,very satisfied,General
833,55,Pretty and feminine,very satisfied,General Petite
895,39,Perfect,very satisfied,General
895,60,Beautiful sweater!,very satisfied,General
833,42,,satisfied,General Petite
895,50,Wanted to love it - but . . .,unsatisfied,General
886,23,Shrinks!!!,unsatisfied,General Petite
886,39,,neutral,General Petite
886,32,"Love, love, love!",very satisfied,General Petite
886,56,Loved this top,very satisfied,General Petite
1078,61,Flattering,very satisfied,General Petite
1089,34,Love,very satisfied,General Petite
895,48,Very plain on the front,neutral,General
886,34,Might be great if you have a bun in the oven!,unsatisfied,General Petite
895,42,Pretty but just okay when worn.,neutral,General
1105,49,Very versatile,satisfied,General
886,29,Great winter tunic,satisfied,General Petite
886,43,Not a great design,unsatisfied,General Petite
886,63,V-neck t,neutral,General Petite
969,34,Super cute- order a size down,very satisfied,General
886,60,Nice tunic,satisfied,General Petite
1078,39,Nice casual tunic-dress,very satisfied,General Petite
1060,39,Not as bad as previously reviewed,satisfied,General Petite
886,32,Love the black,very satisfied,General Petite
886,39,Weird shape.,unsatisfied,General Petite
895,54,Boxy,neutral,General
895,71,Cute but short,satisfied,General
886,46,"Too long, poor quality",neutral,General Petite
895,30,Sent to me damaged,unsatisfied,General
895,59,Gold thread,unsatisfied,General
1089,26,Not for me,neutral,General Petite
886,46,Great tunic,very satisfied,General Petite
895,31,,satisfied,General
868,46,,satisfied,General
895,35,Not for tall ladies,unsatisfied,General
886,61,Lokka tunic,unsatisfied,General Petite
886,34,,satisfied,General Petite
886,55,,unsatisfied,General Petite
1089,36,,very satisfied,General Petite
1078,46,I'm in love!,very satisfied,General Petite
895,49,Pretty cropped cardigan.,satisfied,General
975,28,Love but poorly made,neutral,General
975,74,This velvet has swagger!,very satisfied,General
886,37,,satisfied,General Petite
548,38,,very satisfied,General
1078,82,Great dress!!,very satisfied,General Petite
1060,49,,very unsatisfied,General Petite
886,41,Cute basic,satisfied,General Petite
886,35,Lokka is lovely,very satisfied,General Petite
886,23,,very satisfied,General Petite
886,37,Great shirt,very satisfied,General Petite
1078,41,The perfect fall dress,very satisfied,General
1078,56,"Adorable, comfortable, flattering; this has it all",very satisfied,General
1078,42,,very satisfied,General
895,30,Cute!!,very satisfied,General
886,52,,satisfied,General Petite
594,43,,very satisfied,Initmates
895,29,Funky seams,neutral,General Petite
886,27,,very satisfied,General Petite
886,26,Perfect!,very satisfied,General Petite
1089,28,Beautiful dress!,very satisfied,General Petite
975,45,Not enough structure fo rme,neutral,General
886,29,Comfortable,very satisfied,General Petite
1078,47,Could be a bit shorter,satisfied,General
895,28,Great cardigan,very satisfied,General Petite
1060,38,Not worth the $$,unsatisfied,General Petite
895,64,Pretty,very satisfied,General Petite
975,64,Well...it is green,satisfied,General
886,52,,very satisfied,General Petite
975,52,Feminine blazer,very satisfied,General
815,72,"Adorable top, a little pricey",satisfied,General Petite
1026,43,So comfortable,very satisfied,General Petite
823,39,Huge arm holes,unsatisfied,General Petite
1055,29,Looks can be deceiving,unsatisfied,General Petite
1081,47,Not as pictured,neutral,General
2,28,"Gorgeous top, straps way too long",satisfied,General
1081,51,Still awesome,very satisfied,General
936,35,Perfect for any season,very satisfied,General Petite
1026,66,Super cute pants,very satisfied,General Petite
1081,50,So wanted to love it...,unsatisfied,General
299,37,Cute casual shorts,very satisfied,General
1055,36,Adorable culottes!,satisfied,General Petite
1055,43,Not for big girls :(,unsatisfied,General Petite
1026,42,Perfect fit,very satisfied,General Petite
1010,60,"A little 'hip-y""",satisfied,General Petite
1086,44,Maybe one i got it's not right?,satisfied,General
1055,63,,unsatisfied,General Petite
1026,26,Buy these now.,very satisfied,General Petite
1081,42,Different dresses,very unsatisfied,General
754,48,Classic with a twist,very satisfied,Initmates
815,34,,very satisfied,General Petite
1164,32,,very satisfied,Initmates
860,30,,very satisfied,General Petite
952,43,So beautiful!!,very satisfied,General Petite
952,59,"Great yarn texture and colors, look closely though",neutral,General Petite
861,36,So cute,very satisfied,General
1008,66,Great for tall ladies,satisfied,General Petite
952,39,Kind of calssic retailer,satisfied,General Petite
1066,48,,satisfied,General
1008,52,Nice skirt!,very satisfied,General Petite
1025,30,Not petite inseam...,very unsatisfied,General
832,40,Frayed bottom hem.....,neutral,General
861,48,This is not red!,neutral,General
1066,53,Unfortunately for me but good for someone else...,neutral,General
1008,29,Great for dressing up or down,very satisfied,General Petite
1015,46,Wow!,very satisfied,General
1008,46,Georgeous skirt,very satisfied,General Petite
862,40,Love at first wear,very satisfied,General
1008,44,Lovely and colorful,satisfied,General Petite
952,56,,very satisfied,General Petite
1025,69,Fantastic fit!,very satisfied,General
1111,47,Flirty cocktail dress,very satisfied,General Petite
1066,21,What a dream!!!,very satisfied,General
80,47,Size and function,unsatisfied,Initmates
1008,67,Looks better on line,neutral,General Petite
861,66,Sporty and chic,very satisfied,General
862,51,Great little top,very satisfied,General
1066,35,"Comfortable, stylish, 70's relived.",very satisfied,General
1008,41,Wonderful skirt,very satisfied,General Petite
1066,46,Long pocket equals short leg,satisfied,General
1066,43,Better than in the photo,very satisfied,General
1008,43,Very pretty,very satisfied,General Petite
861,36,"Great, great top",very satisfied,General
1028,41,,very satisfied,General Petite
1080,55,Fabulous,very satisfied,General Petite
1008,52,Love love love,very satisfied,General Petite
1008,50,Lovely prints,neutral,General Petite
952,77,Great colors!,very satisfied,General Petite
952,39,Layer cake,very satisfied,General Petite
1066,57,Great quality but...,satisfied,General
862,65,Perfect tee!,very satisfied,General
1015,44,Chic and classy,very satisfied,General
1066,45,Very nice,very satisfied,General
